composite_id,display_name,sort_order,is_author,is_editor,is_contributor,is_translator,is_organisation,display_norm,last,first,single,original_entry,verification_notes
briefe_117_5_15,"Straub, Enrico",3,False,False,True,False,False,"straub, enrico",Straub,Enrico,Raab,"CASANOVA, Giacomo Chevalier de Seingalt
GESCHICHTE MEINES LEBENS. Mit einem Essay von Peter Quennell. Herausgegeben und eingeleitet von Erich Loos. Erstmals nach der Urfassung ins Deutsche übersetzt von Heinz Sauter.
Band I bis III. 403, 357, 392 S.
Band IV bis VI. 390, 348, 340 S.
Band VII bis IX. Mit einem Essay von Friedrich Georg Jünger. 389, 337, 472 S.
Band X bis XII. 416, 409, 411 S.
EDUARD UND ELISABETH oder die Reise in das Innere unseres Erdballs. Roman.
Band 1 bis III. 428, 386, 376 S.
VERMISCHTE SCHRIFTEN. GESAMMELTE BRIEFE
Ausgewählt, eingeleitet und mit Anmerkungen versehen von Enrico Straub. Nach den französischen, italienischen und lateinischen Originalhandschriften oder Erstausgaben neu übersetzt von Heinz von Sauter und Enrico Straub. 569, 414, 581 S.
DIE BILDER AUS
Geschichte meines Lebens. Vermischte Schriften. Gesammelte Briefe. 307 S.
In 7 Bänden. Frankfurt Zweitausendeins 1980. Lizenzausgabe vom Propyläenverlag. Originalleinenbände mit Lesebändchen. Alle neuwertig.","The entry describes a complex multi-volume set published in 7 physical volumes (Bände), but the internal structure groups multiple sub-volumes together (e.g., Band I–III of 'Geschichte meines Lebens' in one physical volume). The mapping of the 12 sub-volumes of 'Geschichte meines Lebens' plus 'Eduard und Elisabeth' (3 sub-volumes), 'Vermischte Schriften/Gesammelte Briefe' (3 sub-volumes), and the picture volume (1 volume) to exactly 7 physical volumes is ambiguous and cannot be cleanly resolved. The translator is named 'Heinz Sauter' in one place and 'Heinz von Sauter' in another; 'Heinz von Sauter' has been used as the canonical form since it appears in the more detailed credit. The entry also covers multiple distinct works by Casanova (Geschichte meines Lebens, Eduard und Elisabeth, Vermischte Schriften, Gesammelte Briefe, and a picture volume), making the main title assignment to 'Geschichte meines Lebens' a simplification. Human verification recommended."
briefe_117_5_15,"Sauter, Heinz von",1,False,False,False,True,False,"sauter, heinz von",Sauter,Heinz von,Raab,"CASANOVA, Giacomo Chevalier de Seingalt
GESCHICHTE MEINES LEBENS. Mit einem Essay von Peter Quennell. Herausgegeben und eingeleitet von Erich Loos. Erstmals nach der Urfassung ins Deutsche übersetzt von Heinz Sauter.
Band I bis III. 403, 357, 392 S.
Band IV bis VI. 390, 348, 340 S.
Band VII bis IX. Mit einem Essay von Friedrich Georg Jünger. 389, 337, 472 S.
Band X bis XII. 416, 409, 411 S.
EDUARD UND ELISABETH oder die Reise in das Innere unseres Erdballs. Roman.
Band 1 bis III. 428, 386, 376 S.
VERMISCHTE SCHRIFTEN. GESAMMELTE BRIEFE
Ausgewählt, eingeleitet und mit Anmerkungen versehen von Enrico Straub. Nach den französischen, italienischen und lateinischen Originalhandschriften oder Erstausgaben neu übersetzt von Heinz von Sauter und Enrico Straub. 569, 414, 581 S.
DIE BILDER AUS
Geschichte meines Lebens. Vermischte Schriften. Gesammelte Briefe. 307 S.
In 7 Bänden. Frankfurt Zweitausendeins 1980. Lizenzausgabe vom Propyläenverlag. Originalleinenbände mit Lesebändchen. Alle neuwertig.","The entry describes a complex multi-volume set published in 7 physical volumes (Bände), but the internal structure groups multiple sub-volumes together (e.g., Band I–III of 'Geschichte meines Lebens' in one physical volume). The mapping of the 12 sub-volumes of 'Geschichte meines Lebens' plus 'Eduard und Elisabeth' (3 sub-volumes), 'Vermischte Schriften/Gesammelte Briefe' (3 sub-volumes), and the picture volume (1 volume) to exactly 7 physical volumes is ambiguous and cannot be cleanly resolved. The translator is named 'Heinz Sauter' in one place and 'Heinz von Sauter' in another; 'Heinz von Sauter' has been used as the canonical form since it appears in the more detailed credit. The entry also covers multiple distinct works by Casanova (Geschichte meines Lebens, Eduard und Elisabeth, Vermischte Schriften, Gesammelte Briefe, and a picture volume), making the main title assignment to 'Geschichte meines Lebens' a simplification. Human verification recommended."
briefe_123_5_15,"Wieland, C.M.",1,False,False,False,True,False,"wieland, c.m.",Wieland,C.M.,Raab,"CICERO
Briefe. Nach der Übersetzung von C.M. Wieland. In vier Bänden. Band 4. fehlt. München Georg Müller 1912. 552, 495, 502 SS. Buchausstattung Paul Renner. Originalhalblederbände mit Lesebändchen. Fast neuwertig.","Band 4 fehlt laut Eintrag. Die drei Seitenangaben (552, 495, 502) wurden den Bänden 1–3 zugeordnet; Band 4 hat keine Seitenangabe. Die Zuordnung der Seitenzahlen zu den einzelnen Bänden ist nicht explizit angegeben und wurde der Reihenfolge nach erschlossen."
de-lit-texte_465_19_20,WIE,1,True,False,False,False,False,wie,Wieland,C.M.,WIE,"WIE
Jahre und Zeiten. Erinnerungen. Wien Desch 1957. 4f71 S. OLn.m.OU. Neuwertig","1) Page count '4f71' corrected to 471 — the 'f' is an obvious typo for nothing (likely a stray character), and 471 is the most plausible reading. corrected_by_api set true. 2) The author field contains only 'WIE', which appears to be an incomplete or truncated surname (possibly a catalog header or partial entry). No full author name can be determined. missing_person set true. 3) api_concerned set true: 'Jahre und Zeiten. Erinnerungen' published by Desch Wien 1957 is associated with the Austrian author Friedrich Torberg (full title 'Die Tante Jolesch' is different, but 'Jahre und Zeiten' may correspond to another author). The truncated 'WIE' does not match any obvious author name for this title. Human verification recommended to identify the correct author."
insel_453_19_27,"Röhl, H.",1,False,False,False,True,False,"röhl, h.",Röhl,H.,WIE,"LEO N:TOLSTOI IB 341
Der lebende Leichnam. Drama in sechs Akten. Übertragen von H.Röhl. Leipzig Insel 1921. 1.-10.Tsd. 77 S. Mit Widmung. Berieben.",
insel_454_19_27,"BLOK, Alexander",1,False,False,True,False,False,"blok, alexander",BLOK,Alexander,WIE,"LEONID ANDREJEW IB 1033
Das Leben des Menschen. Ein Spiel in fünf Bildern. A. d. Russ. von August Scholz. Mit einem Essay von Alexander Blok in der Übersetzung von Ingeborg Schröder. Leipzig Insel 1979. 104 S. Verlagsfrisch.",The essay by Alexander Blok was translated by Ingeborg Schröder. Schröder is listed as a contributor (translator of the essay); the primary translator of the main text is August Scholz.
insel_456_19_27,LI TAI PE,1,True,False,False,False,False,li tai pe,PE,LI TAI,WIE,"LI TAI PE IB 201
Nachdichtungen von Klabund. Wiesbaden Insel 1959. 47 S- Sehr gut erhalten2.Ex. 31.- 40.Tsd. 1929. Gut erhalten. 10.- 3. Ex. Priv. Bindung in Ln. 4. Ex.","Multiple copies and editions described: 1st copy (main record): Wiesbaden, Insel, 1959, 47 S., sehr gut erhalten. 2nd copy: 31.-40. Tsd., 1929, gut erhalten, price noted as 10.-. 3rd copy: private binding in Leinen. 4th copy: no further details given. The contributor Klabund is listed as the author of the 'Nachdichtungen' (poetic adaptations), functioning as translator/adapter. 'S-' in '47 S-' is likely a typo for '47 S.' (Seiten)."
insel_460_19_27,LOUISE VON FRANCOIS,1,True,False,False,False,False,louise von francois,FRANCOIS,LOUISE VON,WIE,"LOUISE VON FRANCOIS IB 35
Die goldene Hochzeit. 21.-30.Tsd. 57 S. Sehr gut erhalten.",
insel_468_19_27,"HEGENBARTH, Josef",1,False,False,True,False,False,"hegenbarth, josef",HEGENBARTH,Josef,WIE,"MÄRCHEN UND FABELN IB 790
Illustriert von Josef HEGENBARTH. 24 Blätter aus dem Nachlass. Mit einem Nachwort von Fritz Löffler. Frankfurt Insel 1964. 32 S. Bildeinband. EA Makellos2. Ex.","missing_person: The entry has no named author for the collected Märchen und Fabeln. The illustrator (Hegenbarth) and the author of the afterword (Fritz Löffler) are named, but the compiler or author of the texts is absent. 'Makellos2. Ex.' appears to be a run-together of 'Makellos' (condition) and '2. Ex.' (copies: 2), parsed accordingly."
insel_471_19_27,MARIE VON EBNER-SCHENBACH,1,True,False,False,False,False,marie von ebner-schenbach,EBNER-SCHENBACH,MARIE VON,WIE,"MARIE VON EBNER-SCHENBACH IB 1414
Aphorismen. Mit einem Nachwort von Karl Krolow. Berlin Insel 2016. 86 S.",
signierte_86_4_10,HODINA,1,True,False,False,False,False,hodina,EBNER-SCHENBACH,MARIE VON,HODINA,"HODINA
Ein Wiener Beispiel. Mit mehreren Beiträgen und Fotos. Wien Pichler 1976. Unpaginiert. Mit zahlr. Abb. Vom Autor signiert.",Only the surname 'HODINA' is given with no first name. The entry cannot be fully identified without additional information about the author.
signierte_91_4_10,Eisler,1,False,False,True,False,False,eisler,EBNER-SCHENBACH,MARIE VON,Eisler,"HRDLICKA, Alfred
Alfred Hrdlicka. Texte von Eisler, Schönwald, Schwaiger, Muschik, Fischer und anderen. München Moos 1969. 178 S. OLn.m.OU. Ein Blatt herausgerissen Mit Widmung des Künstlers.",
wien_229_10_10,Eisler,1,False,False,True,False,False,eisler,EBNER-SCHENBACH,MARIE VON,Eisler,"VIER MALER
Im Wohnpark Alt Erlaa. Mit programmat. Texten von Eisler, Frohner, Hrdlicka, Martinz. Einführung von Georg Habarta. 14 Bl. Mit Illustrationen ca. 1975 erschienen. OBrosch. Sehr selten.","missing_person: Only surnames are given for the four painters (Eisler, Frohner, Hrdlicka, Martinz); full given names are absent. The entry has 14 Bl. (Blätter/leaves) rather than a standard page count; pages field left null. Publication year given as approximate ('ca. 1975')."
signierte_91_4_10,Schönwald,2,False,False,True,False,False,schönwald,EBNER-SCHENBACH,MARIE VON,Schönwald,"HRDLICKA, Alfred
Alfred Hrdlicka. Texte von Eisler, Schönwald, Schwaiger, Muschik, Fischer und anderen. München Moos 1969. 178 S. OLn.m.OU. Ein Blatt herausgerissen Mit Widmung des Künstlers.",
signierte_91_4_10,Schwaiger,3,False,False,True,False,False,schwaiger,EBNER-SCHENBACH,MARIE VON,Schwaiger,"HRDLICKA, Alfred
Alfred Hrdlicka. Texte von Eisler, Schönwald, Schwaiger, Muschik, Fischer und anderen. München Moos 1969. 178 S. OLn.m.OU. Ein Blatt herausgerissen Mit Widmung des Künstlers.",
signierte_91_4_10,Muschik,4,False,False,True,False,False,muschik,EBNER-SCHENBACH,MARIE VON,Muschik,"HRDLICKA, Alfred
Alfred Hrdlicka. Texte von Eisler, Schönwald, Schwaiger, Muschik, Fischer und anderen. München Moos 1969. 178 S. OLn.m.OU. Ein Blatt herausgerissen Mit Widmung des Künstlers.",
signierte_91_4_10,Fischer,5,False,False,True,False,False,fischer,EBNER-SCHENBACH,MARIE VON,Fischer,"HRDLICKA, Alfred
Alfred Hrdlicka. Texte von Eisler, Schönwald, Schwaiger, Muschik, Fischer und anderen. München Moos 1969. 178 S. OLn.m.OU. Ein Blatt herausgerissen Mit Widmung des Künstlers.",
signierte_94_4_10,"HÜTTENEGGER, Bernhard",1,True,False,False,False,False,"hüttenegger, bernhard",HÜTTENEGGER,Bernhard,Fischer,"HÜTTENEGGER, Bernhard
Reise über das Eis. Roman. Residenz 1979. 142 S. OLn. m. OU. Sehr gutes Exemplar. Vom Autor auf dem Vorsatz signiert. 20.-",
kunstbuecher_71_3_38,"CHAIMOWICZ, Georg",1,True,False,False,False,False,"chaimowicz, georg",CHAIMOWICZ,Georg,Fischer,"CHAIMOWICZ, Georg
Rattendämmerung. Als die Mauer fiel. Zeichnungen zum SIMPLIZISSIMUS 1990. Einführung: Margit Pieber. Wien Hagitay & List (1990. 136 S. Mit 50 ganzseitigen Abbildungen. Widmung auf dem Titelblatt mit einer Zeichnung des Künstlers. OBrosch. Folio.",
kunstbuecher_71_3_38,"Pieber, Margit",1,False,False,True,False,False,"pieber, margit",Pieber,Margit,Fischer,"CHAIMOWICZ, Georg
Rattendämmerung. Als die Mauer fiel. Zeichnungen zum SIMPLIZISSIMUS 1990. Einführung: Margit Pieber. Wien Hagitay & List (1990. 136 S. Mit 50 ganzseitigen Abbildungen. Widmung auf dem Titelblatt mit einer Zeichnung des Künstlers. OBrosch. Folio.",
erstausgaben_800_33_78,"MOLO, Walter von",1,True,False,False,False,False,"molo, walter von",MOLO,Walter von,Fischer,"MOLO, Walter von
Das gelebte Leben. Drama in vier Akten. München Georg Müller 1911. 82 S. OBrosch.",
philosophie_432_18_24,"ELIOT, T.S.",1,True,False,False,False,False,"eliot, t.s.",ELIOT,T.S.,Fischer,"ELIOT, T.S.
Zum Begriff der Kultur. Reinbek Rowohlt 1961. 150 S. rde 136","The work 'Zum Begriff der Kultur' is a German translation of T.S. Eliot's 'Notes Towards the Definition of Culture' (1948), originally written in English. is_translation set to true and original_language inferred as English, but no translator is named in the entry. 'rde 136' refers to the Rowohlt Deutsche Enzyklopädie series, number 136."
fremdsprachige_359_15_38,"ELIOT, T.S.",1,True,False,False,False,False,"eliot, t.s.",ELIOT,T.S.,Fischer,"ELIOT, T.S.
Old Possums Katzenbuch. Englisch und Deutsch. Illustriert von Nicolas Bentley. Berlin Suhrkamp 99 S. 1. dt. Ausg. OPbd.m.OU. Makellos.Bibliothek Suhrkamp","No publication year is given in the entry. The entry states 'Englisch und Deutsch', indicating a bilingual edition rather than a pure translation; is_translation is set to true as the German text is a translation of the English original, but no translator name is provided. The Suhrkamp publisher is typically associated with Frankfurt, not Berlin; however, Suhrkamp did relocate to Berlin in 2010, so 'Berlin Suhrkamp' is plausible for a later printing, but the '1. dt. Ausg.' designation suggests an early edition which would more likely have been published in Frankfurt. Human verification of place and year is recommended."
philosophie_547_22_24,"Eliot, T.S.",1,False,False,True,False,False,"eliot, t.s.",Eliot,T.S.,Fischer,"PIEPER, Josef
Was heisst Philosophieren? Vier Vorlesungen. Mit einem Nachwort von T.S.Eliot. Vierte Auflage. München Kösel 1959. 131 S. OBrosch.",
philosophie_440_18_24,"FECHNER, G.Th.",1,True,False,False,False,False,"fechner, g.th.",FECHNER,G.Th.,Fischer,"FECHNER, G.Th.
Fechners Zend-Avesta. Gedanken über die Dinge des Himmels und des Jenseits vom Stand-punkte der Naturbetrachtung. Frei bearbeitet von verkürzt herausgegeben von Max Fischer. 5.-8. Tausend. Leipzig Insel 1922. XVI, 293 S. OHLn. m. Lesebändchen. Der Dom. Bücher deutscher Mystik. Sehr gut erhalten.","The entry reads 'Frei bearbeitet von verkürzt herausgegeben von Max Fischer', suggesting two roles (free adaptation and abridged editing) possibly by two different persons, but only Max Fischer is named. The person who 'frei bearbeitet' (freely adapted) the text may be a different, unnamed individual. missing_person flag set accordingly."
de-lit-monographien_131_6_10,"Koch, Hans-Gerd",1,False,True,False,False,False,"koch, hans-gerd",Koch,Hans-Gerd,Fischer,"KAFKA
'Als Kafka mir entgegenkam…' Erinnerungen an Franz Kafka. Herausgegeben von Hans-Gerd Koch Berlin Wagenbach 1995. 206 S. OPbd. Neuwertig.",
de-lit-monographien_149_6_10,"Teuffenbach, Ingeborg",1,True,False,False,False,False,"teuffenbach, ingeborg",Teuffenbach,Ingeborg,Fischer,"LAVANT, Christine
Ingeborg Teuffenbach: Christine Lavant – 'Gerufen nach dem Fluß'. Zeugnis einer Freundschaft. Mit einem Nachwort von Manon Andreas-Grisebach. Zürich Ammann Verlag 1989. 184 S. Mit Abb. a. Taf. OPbd.m.OU.",
de-lit-monographien_149_6_10,"Andreas-Grisebach, Manon",1,False,False,True,False,False,"andreas-grisebach, manon",Andreas-Grisebach,Manon,Fischer,"LAVANT, Christine
Ingeborg Teuffenbach: Christine Lavant – 'Gerufen nach dem Fluß'. Zeugnis einer Freundschaft. Mit einem Nachwort von Manon Andreas-Grisebach. Zürich Ammann Verlag 1989. 184 S. Mit Abb. a. Taf. OPbd.m.OU.",
erstausgaben_558_23_78,"FUCHS, Gerhard",1,False,True,False,False,False,"fuchs, gerhard",FUCHS,Gerhard,Fischer,"FUCHS, Gerhard (Hrsg.
Literatur und Kleinformat. Österreichsche Gegenwartsautoren in der 'Neuen Kronen Zeitung' 1972-1981. Salzburg Residenz 2002. 237 S. OPbd.m.OU Viele österreichische Erstausgaben. Ungelesen",
oesterreich_201_9_13,"FUCHS, Gerhard",1,False,True,False,False,False,"fuchs, gerhard",FUCHS,Gerhard,Fischer,"FUCHS, Gerhard (Hrsg.)
Literatur und Kleinformat. Österreichische Gegenwartsautoren in der 'Neuen Kronen Zeitung' 1972-1981. Salzburg Residenz 2002. 237 S. OPbd.m.OU Verlagsfrisch",
erstausgaben_566_23_78,"FUSSENEGGERA, Fertrud",1,True,False,False,False,False,"fusseneggera, fertrud",FUSSENEGGERA,Fertrud,Fischer,"FUSSENEGGERA, Fertrud
Gegenruf Gesammelte Gedichte. Salzburg Otto Müller Verlag 1986. 95 S. OPbd.","Author name corrected: 'FUSSENEGGERA, Fertrud' → 'FUSSENEGGER, Gertrud'. The Austrian author is known as Gertrud Fussenegger; the trailing 'A' in the surname and 'F' in the given name are clear typos. Title likely reads 'Gegenruf. Gesammelte Gedichte' (missing period/comma between the two parts, but left as written)."
erstausgaben_571_23_78,"GAUSS, Karl Markus",1,True,False,False,False,False,"gauss, karl markus",GAUSS,Karl Markus,Fischer,"GAUSS, Karl Markus
Ins unentdeckte Österreich. Nachrufe und Attacken. Wien Zsolnay 1998. 178 S. OPbd.m.OU",
renaissance_16_1_4,"Köhler, Walther",1,False,True,False,False,False,"köhler, walther",Köhler,Walther,Fischer,"ERASMUS VON ROTTERDAM
Briefe. Herausgegeben von Walther Köhler. Mit 8 Abbildungen. Wiesbaden Dieterich 1947. 1.- 3. Auflage. XLIV, 577 S. OHLn. Sehr gut.2.Ex. Dritte, erweiterte Auflage. Mit 8 Abb. WBG Darmstadt 1956. 592 S. OLn.,-","Two editions described. Main record is the first-described edition: Wiesbaden, Dieterich, 1947, 1.-3. Auflage, XLIV+577 S., OHLn., 2 copies. Secondary edition: Dritte, erweiterte Auflage, WBG Darmstadt 1956, 592 S., OLn. The copy count of 2 appears to refer to the first edition. The secondary edition is noted here only."
renaissance_44_2_4,"Köhler, Walther",1,False,True,False,False,False,"köhler, walther",Köhler,Walther,Fischer,"AUS1 ERASMUS VON ROTTERDAM
Briefe. Verdeutscht und herausgegeben von Walther Köhler. Mit 8 Abbildungen. Wiesbaden Dieterich 1947. XLIV, 577 SS. OHln. Sehr gut erhalten.","Walther Köhler served as both translator ('Verdeutscht') and editor ('herausgegeben von'). He has been listed in both the editors and translator fields accordingly. The original language is assumed to be Latin, as Erasmus wrote primarily in Latin, but this cannot be confirmed from the entry alone. The XLIV pages (Roman numerals, likely a preface) are not included in the main page count of 577."
