book_id,composite_id,original_entry,parsing_confidence,needs_review,verification_notes,topic_changed,price_changed,batch_id,created_at
1046,griechenland_176_8_10,PLOTIN. Susanne Möbuß: Plotin. Eine Einführung. Wiesbaden Panorama 135 S. TB,medium,f,,f,f,,2026-01-26 19:56:38.614712
1047,griechenland_184_8_10,RÖMISCHES ALLTAGSLEBEN. Im 1. und 2. Jahrhundert n. Chr. nach Martial und Juvenal. Zusammengestellt von Rudolf Helm. Zürich Artemis 1963. 62 S. Lebendige Antike. OBrosch.,high,f,,f,f,,2026-01-26 19:56:38.614712
1048,griechenland_187_8_10,"ROUX, Georges. Delphi. Orakel und Kultstätten. Aufnahmen von Max Hirmer. A.d.Französ. München Hirmer 1971. 223 S. Mit zahlr. Abb. u. 1 Faltkarte. OPb.m.OU.",high,f,,f,f,,2026-01-26 19:56:38.614712
1049,griechenland_191_8_10,"SCHADEWALDT, Wolfgang. Der Gott von Delphi und die Humanitätsidee. Frankfurt Suhrkamp 1981. Viertes Tausend. 153 S. Bibliothek Suhrkamp.",high,f,,f,f,,2026-01-26 19:56:38.614712
1050,griechenland_195_8_10,"SCHLANGENOPFER, Das. Geschichten aus dem Mahabharata. Herausgegeben und aus dem Sanskrit übertragen von Wolfgang Morgenroth. Berlin Rütten & Loening 1987 328 S. Mit 18 Farbtafeln und 31 Vignetten von Rolf Xago Schröder. OLn.m.OU Neuwertig.",high,f,Topic classification 'GRIECHENLAND ROM' seems inconsistent with Sanskrit/Indian content of Mahabharata,f,f,,2026-01-26 19:56:38.614712
1051,griechenland_196_8_10,SCHLIEMANN . Justus Cobet: Heinrich Schliemann. Archäologe und Abenteurer. Originalausgabe. Mit 15 Abb. im Text. 2. aktualisierte Auflage. München Beck 2007. 127 S. bsr 2057,high,f,,f,f,,2026-01-26 19:56:38.614712
1052,griechenland_200_9_10,"SCHULZ, Raimund. Kleine Geschichte des antiken Griechenlands Stuttgart Reclam 2010. 458 S. M. 5. Ktn.",high,f,,f,f,,2026-01-26 19:56:38.614712
1053,griechenland_201_9_10,"SCHWAB, Gustav. Die schönsten Sagen des klassischen Altertums nach seinen Dichtern und Erzählern von… Gesamtausgabe in drei Teilen. Stuttgart Reclam 1986. 1035 S. OLn.m.OU.",high,f,,f,f,,2026-01-26 19:56:38.614712
1054,griechenland_204_9_10,"SEEL, Otto. Cicero. Wort Staat Welt. Stuttgart Klett 1967. 506 S. 3.Aufl. OLn.",high,f,,f,f,,2026-01-26 19:56:38.614712
1055,griechenland_205_9_10,"SEEMANN, Otto. Mythologie der Griechen und Römer. Unter stetem Hinweis auf die künstlerische Darstellung der Gottheiten. Sechste Auflage. Mit 135 Abbildungen. Leipzig Kröner 1924. 370 S. OHLn. Sehr gut erhalten.",high,f,,f,t,,2026-01-26 19:56:38.614712
1056,griechenland_207_9_10,SENECA. James Romm: Seneca und der Tyrann. Die Kunst des Mordens an Neros Hof. A.d.Engl. München Beck 2018. 320 S. Mit 24 Abbildungen und zwei Karten. OPbd.m.OU..,high,f,,f,f,,2026-01-26 19:56:38.614712
1057,griechenland_208_9_10,"SINN, Ulrich. Olympia. Kult, Sport und Fest in der Antike. Originalausgabe. Mit 10 Abb.i.T. München Beck 2004. 3. Aufl. 125 S. bsr 2039",high,f,,f,f,,2026-01-26 19:56:38.614712
1058,griechenland_210_9_10,SOKRATES. C.C.W. Taylor: Sokrates. A.d.Engl. Freiburg Herder 140 S. Herder/Spektrum TB,medium,f,,f,f,,2026-01-26 19:56:38.614712
1059,griechenland_211_9_10,SOKRATES. Rudolf Altrichter und Elisabeth Ehrensperger: Sokrates. Göttingen UTB 2010. 114 S. TB,high,f,,f,f,,2026-01-26 19:56:38.614712
1060,griechenland_212_9_10,SOKRATES. Romano Guardini: Der Tod des Sokrates. Eine Interpretation der Platonischen Schriften. Reinbek Rowohlt 1956. 203 S. rde 27,high,f,,f,f,,2026-01-26 19:56:38.614712
1061,griechenland_217_9_10,"STROH, Wilfried. Cicero. Redner, Staatsmann, Philosoph. München Beck 2010. 128 S. 2. durchgesehene Aufl. Beck´sche Reihe",high,f,,f,f,,2026-01-26 19:56:38.614712
1062,griechenland_219_9_10,THEODOSIUS DER GROSSE. Und seine Zeit. Von Adolf Lippold. Originalausgabe. Stuttgart Kohlhammer 1968. 158 S. TB,high,f,,f,f,,2026-01-26 19:56:38.614712
1063,griechenland_221_9_10,"UEHLI, Ernst. Mythos und Kunst der Griechen im Geiste ihrer Mysterien. Dornach Philosophisch-Anthroposoph, Verlag am Goetheanum 1958. 447 S. Mit 64 Abb. auf Tafeln. OLn.m.OU. Neuwertig.",high,f,,f,t,,2026-01-26 19:56:38.614712
1064,griechenland_225_10_10,"VERNANT, Jean-Pierre. Griechische Mythen. Neu erzählt. Köln DuMont 2004. 2.veränderte Auflage. 225 S. OPb.m.OU und Lesebändchen. Neuwertig.",high,f,,f,t,,2026-01-26 19:56:38.614712
1065,griechenland_235_10_10,WEG NACH ELEUSIS. Das Geheimnis der Mysterien. Von R. Gordon Wasson/ Albert Hofmann/ Carl A.P Ruck. Frankfurt Insel 1984. 183 S. und 12 Abb. OLn.m.OU,high,f,,f,t,,2026-01-26 19:56:38.614712
1066,griechenland_236_10_10,"WEHRLI, Fritz. Hauptrichtungen des griechischen Denkens. Zürich Artemis 1964. 233 S. OLn. m. OU.",high,f,,f,f,,2026-01-26 19:56:38.614712
1067,griechenland_237_10_10,"WEINREICH, Otto. Der griechische Liebesroman. Zürich Artemis Verlag 1962. 74 S. OBrosch.",high,f,,f,f,,2026-01-26 19:56:38.614712
1068,griechenland_239_10_10,"WELWEI, Karl-Wilhelm. Die griechische Frühzeit 2000 bis 500 vor Chr Originalausgabe. Mit 14 Abb. und 2 Ktn. München Beck 2002. 127 S. BSR 2185",high,f,,f,f,,2026-01-26 19:56:38.614712
1069,griechenland_241_10_10,"WINTERLING, Aloys. Caligula. Eine Biographie Mit 6 Abb. u. einem Stammbaum. München Beck 2012. 207 S. Becksche Reihe.",high,f,,f,f,,2026-01-26 19:56:38.614712
1070,griechenland_245_10_10,"YAVETZ, Zvi. Tiberius. Der traurige Kaiser. Biographie A.d.Hebr. München Beck 1999. 193 S. OLn.m.OU",high,f,,f,f,,2026-01-26 19:56:38.614712
1071,christentum_1_1_6,"ALBERTUS MAGNUS. Ausgewählte Texte Lateinisch-Deutsch. Herausgegeben und übersetzt von Albert Fries. Mit einer Kurzbiographie von Willehard Paul Eckert. Darmstadt Wiss. Buchges. 1994. XXXII, 265 SS. OPbd. Neuwertig.",high,f,,f,f,,2026-01-26 19:56:38.614712
1072,christentum_5_1_6,ANGELUS SILESIUS. Cherubinischer Wandersmann. Eingeleitet und erläutert von Will-Erich Peuckert. Leipzig Dieterich o.J. 247 S. OLn. m. Lesebändchen. Sehr gut erhalten,medium,f,,f,t,,2026-01-26 19:56:38.614712
1442,suchliste_33_2_3,MOZART. Briefe. Erste kritische Gesamtausgabe von L. Schiedermair. Georg Müller 1914. Nur Band 2 vorhanden. OHLdr.,high,f,"",f,f,,2026-01-26 19:56:38.614712
1073,christentum_6_1_6,"BALL, Hugo. Byzantinisches Christentum. Einsiedeln Benziger Verlag 1958. 2. Aufl. 311 S. Umschlag von Gunter Böhmer. OLn.m.OU. Sehr gut erhalten.",high,f,,f,f,,2026-01-26 19:56:38.614712
1074,christentum_8_1_6,BEDA VENERABILIS. Leben der Äbte des Klosters Wearmouth-Jarrow. Übersetzt und herausgegeben von Stephan Hilpisch. Mit 24 Originalholzschnitten. Wien Reinhold 1930. 85 S. OPbd. Kl. 8°,high,f,,f,t,,2026-01-26 19:56:38.614712
1075,christentum_9_1_6,"BEN CHORIM, Schalom. Paulus. Der Völkerapostel in jüdischer Sicht. München DTV 1978. 213 S.",high,f,,f,f,,2026-01-26 19:56:38.614712
1076,christentum_10_1_6,"BEN CHORIM, Schalom. Bruder Jesus. Der Nazarener in jüdischer Sicht. München List 1970. 248 S. 3. A. OLn.m.OU.",high,f,,f,f,,2026-01-26 19:56:38.614712
1077,christentum_11_1_6,"BEN-CHORIN, Schalom. Mutter Mirjam. Maria in jüdischer Sicht. München DTV 1994. 187 S. dtv sachbuch.",high,f,,f,f,,2026-01-26 19:56:38.614712
1078,christentum_14_1_6,"BERGER, Klaus. Exegese des Neuen Testaments. Neue Wege vom Text zur Auslegung. Heidelberg Quelle & Meyer 1991. 264 S. UTB",high,f,,f,f,,2026-01-26 19:56:38.614712
1079,christentum_16_1_6,"BOFF, Leonardo. Was kommt nachher? Das Leben nach dem Tode. Salzburg Otto Müller 1982. OKart.",high,f,,f,f,,2026-01-26 19:56:38.614712
1080,christentum_23_1_6,"BÖHME, Jakob. Mysterium Pansophicum. Herausgegeben und erläutert von Gerhard Wehr. Freiburg im Breisgau. Aurum Verlag 1980. 163 S. OBrosch.",high,f,,f,t,,2026-01-26 19:56:38.614712
1081,christentum_17_1_6,"BÖHME, Jakob. Von der Gnadenwahl. Herausgegeben und erläutert von Gerhard Wehr. Freiburg im Breisgau Aurum Verlag 1978. 217 S. OBrosch.",high,f,,f,t,,2026-01-26 19:56:38.614712
1082,christentum_20_1_6,"BÖHME, Jakob. Christosophia. Ein christlicher Einweihungsweg. Herausgegeben und erläutert von Gerhard Wehr. Freiburg im Breisgau Aurum Verlag1979. 216 S. OBrosch.",high,f,,f,t,,2026-01-26 19:56:38.614712
1083,christentum_21_1_6,"BÖHME, Jakob. Von der Menschwerdung Jesu Christi. Herausgegeben und erläutert von Gerhard Wehr. Freiburg im Breisgau Aurum Verlag 1978. 243 S. OBrosch.",high,f,,f,t,,2026-01-26 19:56:38.614712
1084,christentum_22_1_6,"BÖHME, Jakob. Theosophische Sendbriefe I. 1.Teil der vollständigen Ausgabe 205 S. . Theosophische Sendbriefe II. 2. Teil der vollständigen Ausgabe. Herausgegeben und erläutert von Gerhard Wehr. Freiburg im Breisgau Aurum Verlag 1979. 232 S. OBrosch.",high,f,,f,t,,2026-01-26 19:56:38.614712
1085,christentum_26_2_6,BONAVENTURA. Selbstgespräch der Seele. Leipzig Hegner 1939. 159 S. OLn.,high,f,,f,f,,2026-01-26 19:56:38.614712
1086,christentum_30_2_6,BUCH VON DER GEISTIGEN ARMUT. Eine mittelalterliche Unterweisung zum vollkommenen Leben. Aus dem Mittelhochdeutschen übertragen und mit einem Nachwort und Anmerkungen von Niklas Largier. Zürich Artemis 1989. 278 S. OLn.m.OU. Neuwertig.,high,f,,f,t,,2026-01-26 19:56:38.614712
1087,christentum_33_2_6,CHRISTENTUM UND GNOSIS. Zwei Vorträge von Rudolf Frieling und Erwin Schühle. Stuttgart Verlag Urachhaus 1962. 44 S. OBrosch.,high,f,,f,f,,2026-01-26 19:56:38.614712
1088,christentum_35_2_6,COMENIUS. Jaroslav PANEK: Comenius. Lehrer der Nationen. A.d.Tschech. Prag.1991. Mit zahlreichen Abb. 107 S. OBrosch.,medium,f,"Entry structure suggests COMENIUS may be the subject rather than author, with Jaroslav PANEK as the actual author writing about Comenius",f,f,,2026-01-26 19:56:38.614712
1089,christentum_37_2_6,"COMENIUS, Jan Amos. Franz HOFMANN: J. A. Comenius. Lehrer der Nationen. Leipzig Urania Verlag 1975. 107 S. Mit zahlr. Abb. OLn.",high,f,,f,f,,2026-01-26 19:56:38.614712
1090,christentum_38_2_6,"COMENIUS, Johann Amos. Das Labyrinth der Welt. Herausgegeben von Erhard Müller. A.d.Tschech v. Zdenko Baudnik. Weimar Kiepenheuer 1958. 240 S. Mit einem Faksimile. OHLn.",high,f,,f,f,,2026-01-26 19:56:38.614712
1091,christentum_43_2_6,DER HEILIGEN LEBEN UND LEIDEN. Das sind die schönsten Legenden aus den deutschen Passionalen des 15. Jahrhunderts. Ausgewählt und übertragen von Severin Rüttgers. Leipzig Insel 1922. 471 S. Mit zahlr. Holzschnitten der Zeit. Lesebändchen. OHPgt. Kopfgoldschnitt. Verlagsfrisches Ex.,high,f,,f,t,,2026-01-26 19:56:38.614712
1092,christentum_42_2_6,DER HEILIGEN LEBEN UND LEIDEN. das sind die schönsten Legenden aus den deutschen Passionalen des 15. Jahrhunderts. Ausgewählt und übertragen von Severin Rüttgers. Leipzig Insel 1922. 471 S. Mit zahlr. Holzschnitten. OHPgt.,high,f,,f,t,,2026-01-26 19:56:38.614712
1093,christentum_46_2_6,"DESCHNER, Karlheinz. Oben ohne. Für einen götterlosen Himmel und eine priesterfreie Welt. Zweiundzwanzig Attacken, Repliken und andere starke Stücke. Reinbek Rowohlt 1997 383 S. OPbd.m.OU und Lesebändchen. Verlagsfrisch. Erstausgabe",high,f,,f,t,,2026-01-26 19:56:38.614712
1094,christentum_53_3_6,DEUTSCHE MYSTIK. Aus den Schriften von Heinrich Seuse und Johannes Tauler. Ausgewählt und mit einem Nachwort versehen von Winfried Zeller. Düsseldorf Diederichs 1967. 323 S. OLn.m.OU. Diederichs Taschenausgaben 36. Sehr gut erhalten. Lesebändchen.,high,f,,f,t,,2026-01-26 19:56:38.614712
1095,christentum_57_3_6,"DREWERMANN, Eugen. Giordano Bruno oder Der Spiegel des Unendlichen. München Kösel 1992. 415 S. OPbd.m.OU. Neuwertig.",high,f,,f,f,,2026-01-26 19:56:38.614712
1096,christentum_58_3_6,ERINNERUNGSORTE DES CHRISTENTUMS. Herausgegeben von Christoph Markschies und Hubert Wolf unter Mitarbeit von Barbara Schüler. Mit 126 Abbildungen. München Beck 2010. 800 S. Olm. M. OU. Neuwertig.,high,f,,f,f,,2026-01-26 19:56:38.614712
1097,christentum_59_3_6,EUSEBIUS PAMPHILIUS. Des Eusebius Pamphili Bischofs von Cäsarea Kirchengeschichte. Aus dem Griechischen übersetzt von Phil. Haeuser. München Kösel & Pustet 1932. 501 S. Bibliothek der Kirchenväter. Hrsg. von Bardenhewer und Zellinger. OHPgt mit Lesebändchen.,high,f,,f,f,,2026-01-26 19:56:38.614712
1098,christentum_61_3_6,"FÜLÖP-MILLER, Rene. Die die Welt bewegten. Antonius – Augustinus – Franziskus – Ignatius – Therese. Salzburg Otto Müller 1952. 530 S. OLn. Sehr gut erhalten.",high,f,,f,t,,2026-01-26 19:56:38.614712
1099,christentum_63_3_6,FÜLÖP-MILLER; RENE. Macht und Geheimnis der Jesuiten. Kulturhistorische Monographie. Leipzig Grethlein 1929. Mit 228 Abbildungen. OLn. Erstausgabe. Sehr gut erhalten.,high,f,,f,f,,2026-01-26 19:56:38.614712
1100,christentum_67_3_6,"GÖRG, Manfred. Mythos, Glaube und Geschichte. Die Bilder des christlichen Credo und ihre Wurzeln im alten Ägypten. Düsseldorf Patmos 1993. 188 S. 2. Aufl. OPbd.m.OU. Mit zahlr. Abb. OPbd.m.OU. Anstreichungen. Sehr gut erhalten.",high,f,,f,t,,2026-01-26 19:56:38.614712
1101,christentum_68_3_6,"GRÜNDLER, Johannes. Lexikon der christlichen Kirchen und Sekten. Unter Berücksichtigung der Missionsgesellschaften und zwischenkirchlichen Organisationen Wien Herder 1961. In zwei Bänden. XV, 2659 Spalten und 221 S. 2 Originalleinenbände Neuwertig.",high,f,,f,t,,2026-01-26 19:56:38.614712
1102,christentum_71_3_6,HROSVIT VON GANDERSHEIM. Sämtliche Dichtungen. München Winkler 1966. 326 S. Die Fundgrube. OLn.m.OU,high,f,,f,f,,2026-01-26 19:56:38.614712
1103,christentum_73_3_6,"HYMNEN DES KARMEL. Theresa von Jesus, Johannes vom Kreuz, Therese vom Kind Jesus und Heiligen Antlitz. Übertragen von Erich Przywara. Zürich Arche Verlag 1962. 136 S. OLn. m. OU.",high,f,,f,f,,2026-01-26 19:56:38.614712
1104,christentum_74_3_6,"IGNATIUS VON LOYOLA. Geistliche Übungen. Freiburg Herder 1951. IX, 198, 88 SS. OLn.m.OU.",high,f,,f,f,,2026-01-26 19:56:38.614712
1105,christentum_78_4_6,"KOMENSKY, Jan Amos. Informatorium der Mutterschul. Eingeleitet und herausgegeben von Franz Hofmann. A.d. Tschech. und Latein. Mit 6 Abbildungen und einem Notenbeispiel. Leipzig Reclam 1987. 160 S. TB",high,f,"Author name appears to be the correct spelling of Jan Amos Comenius (Komenský), the famous Czech educator and theologian",f,f,,2026-01-26 19:56:38.614712
1106,christentum_79_4_6,"KOMENSKY, Jan Amos. Das Labyrinth der Welt und andere Schriften. A.d.Tschech. und Latein. Herausgegeben von Ilse Seehase. Mit 6 Abbildungen und 1 Faksimile einer Kantional-Vorrede. Leipzig Reclam 1984. 299 S. TB",high,f,"Author name appears to be Jan Amos Comenius (Komenský), the famous Czech educator and theologian - spelling variation is acceptable for German cataloging",f,f,,2026-01-26 19:56:38.614712
1107,christentum_80_4_6,"KUES, Niklaus von. Vom Sehen Gottes. Ein Buch mystischer Betrachtung. Zürich Artemis 1987. 175 S. Mit einem Nachwort von Alois M. Haas. OLn.m.OU. Neuwertig.",high,f,"Author name appears to be Nikolaus von Kues (also known as Cusanus), but entry shows 'Niklaus' - possible variant spelling or typo",f,t,,2026-01-26 19:56:38.614712
1108,christentum_81_4_6,"KÜNG, Hans. Das Christentum. Wesen und Geschichte. München Piper 1994. 1039 S. Mit zahlreichen Karten und Tafeln. OLn. m.OU und Lesebändchen. Mit Bleistiftanstreichungen.",high,f,,f,f,,2026-01-26 19:56:38.614712
1109,christentum_82_4_6,"KÜNG, Hans . Die Kirche. München Piper 1977. 605 S. Serie Piper 161.",high,f,,f,f,,2026-01-26 19:56:38.614712
1110,christentum_83_4_6,"LAUSTER, Jörg. Die Verzauberung der Welt. Eine Kulturgeschichte des Christentums. Mit 89 Abbildungen, davon 25 in Farbe. 2. Auflage. München Beck 2015. 734 S. OLn.m.OU u. Lesebändchen. Neuwertig.",high,f,,f,f,,2026-01-26 19:56:38.614712
1111,christentum_85_4_6,LEGENDA AUREA. Des Jacobus de Voragine aus dem Lateinischen übersetzt von Richard Benz. Heidelberg Lambert Schneider 1027 S. Mit Lesebändchen OLn. Sehr gut erhalten.,high,f,,f,f,,2026-01-26 19:56:38.614712
1112,christentum_87_4_6,"LEGNER, Anton. Reliquien in Kunst und Kult zwischen Antike und Aufklärung. Darmstadt Wiss. Buchges. 1995. 430 S. Mit zahlr. Abb. OLn.m.OU. Sehr gut erhalten.",high,f,,f,t,,2026-01-26 19:56:38.614712
1113,christentum_88_4_6,"LÜDEMANN, Gerd. Der große Betrug. Und was Jesus wirklich sagte und tat. Lüneburg zu Klampen 1998. 125 S. OLn. m. Lesebändchen u. OU.",high,f,,f,f,,2026-01-26 19:56:38.614712
1114,christentum_89_4_6,"LULL, Ramon. Vom Freund und dem Geliebten. Die Kunst der Kontemplation. A.d.Katalan. Eingeleitet und herausgegeben von Manfred Baumotte. Zürich Benziger 1998. 189 S. OPbd.",high,f,"Author name 'LULL' appears to be the correct spelling for Ramon Llull (also known as Raymond Lully), the 13th-century Catalan mystic and philosopher. The work 'Vom Freund und dem Geliebten' corresponds to his famous 'Llibre d'amic e amat' (Book of the Lover and the Beloved).",f,f,,2026-01-26 19:56:38.614712
1115,christentum_90_4_6,"LULL, Ramon. Das Buch vom Liebenden und Geliebten. Eine mystische Spruchsammlung. Aus dem Altkatalanischen übersetzt und herausgegeben von Ludwig Klaiber. Olten Walter 1948. 156 S. OLn.m.OU. Sehr gut erhalten",high,f,,f,t,,2026-01-26 19:56:38.614712
1116,christentum_91_4_6,"MARCUSE, Ludwig. Ignatius von Loyola. Ein Soldat der Kirche. Rororo Taschenbuch Ausgabe. 1956.",high,f,,f,f,,2026-01-26 19:56:38.614712
1117,christentum_93_4_6,MECHTHILD VON MAGDEBURG. Das fliessende Licht der Gottheit. Eingeführt von Margot Schmidt mit einer Studie von Hans Urs von Balthasar. Einsiedeln Benziger Verlag 1955. 453 S. OLn.,high,f,,f,t,,2026-01-26 19:56:38.614712
1118,christentum_94_4_6,MECHTHILD VON MAGDEBURG. Offenbarungen der Schwester…oder Das fliessende Licht der Gottheit. Aus der einzigen Handschrift des Stiftes Einsiedeln herausgegeben von P. Gall Morel. Darmstadt WBG 1980. 287 S. OLn.,high,f,,f,f,,2026-01-26 19:56:38.614712
1119,christentum_96_4_6,"MEISTER ECKHARTS . Deutsche Predigten und Traktate. Ausgewählt, übertragen und eingeleitet von Friedrich Schulze-Maizier. Leipzig Insel o.J. 438 S. OLn. Sehr gut erhalten.",medium,f,,f,f,,2026-01-26 19:56:38.614712
1120,christentum_97_4_6,"MÖNCHTUM, ORDEN, KLÖSTER. Von den Anfängen bis zur Gegenwart. Ein Lexikon. Herausgegeben von Georg Schwaiger. München Beck 1994. 482 S. OLn.m.OU. Neuwertig.",high,f,,f,t,,2026-01-26 19:56:38.614712
1121,christentum_100_5_6,"OHLER, Annemarie. Dtv-Atlas Bibel. Mit 115 Abbildungsseiten in Farbe. Graphische Gestaltung der Abbildungen Tom Menzel unter Mitarbeit von Jan-Martin Löhndorf. München DTV 2004. 263 S. Verlagsfrisch.",high,f,,f,t,,2026-01-26 19:56:38.614712
1122,christentum_106_5_6,"PAVLASEK, Vojtech. 300 let od smrti J.A.Komenskeho (Dreihundertjahrfeier zum Tod Komenskys). Prag Nakladatelstvi pressfoto 1970. Mappe mit einem Blatt Text und 25 Photographien 24 X 18 cm über Leben und Werk Komenskys).",high,f,"Entry appears to be about Jan Amos Comenius (Komenský), the famous Czech educator and theologian. Publisher name and format are consistent with Czech publication practices.",f,f,,2026-01-26 19:56:38.614712
1123,christentum_112_5_6,"RUNCIMAN, Steven. Das Patriarchat von Konstantinopel vom Vorabend der türkischen Eroberung bis zum griechischen Unabhängigkeitskrieg. München Beck 1970. 490 S. OLn.m.OU. Neuwertig.",high,f,,f,f,,2026-01-26 19:56:38.614712
1124,christentum_113_5_6,"SAILER, Joh.Mich.. Reliquien d.i.auserlesene Stellen aus den Schriften der Väter und Lehrer der Kirche. Eine Nachlese zu den Briefen aus allen Jahrhunderten der christlichen Zeitrechnung. Erstes und zweites Heft. München Lentner 1816 und 1819. VIII,83; 116 S. Ex Libris Foregger in jedem Band. OBrosch. Sehr gut erhalten.",high,f,"Johann Michael Sailer was a known German Catholic theologian and bishop (1751-1832), name and publication details appear consistent",f,t,,2026-01-26 19:56:38.614712
1125,christentum_114_5_6,"SANTAYANA, George. Die Christusidee in den Evangelien. Ein kritischer Essay. München Beck 1951. 268 S. OLn.m. goldenem Deckel- und Rückentitel. Sehr gut erhalten.",high,f,,f,t,,2026-01-26 19:56:38.614712
1126,christentum_115_5_6,"SARNOWSKY, Jürgen. Der Deutsche Orden. München Beck 2007. 128 S. Beck`sche Reihe.",high,f,,f,f,,2026-01-26 19:56:38.614712
1127,christentum_116_5_6,"SCHMEKEL, A.. Isidorus von Sevilla. Sein System und seine Quellen. Berlin Weidmann 1914. X, 290 S. Die positive Philosophie in ihrer geschichtlichen Entwicklung. Forschungen von A. Schmekel. Zweiter Band. OHLn. Mit Bibliotheksstempel, sonst makellos. Selten.",high,f,,f,f,,2026-01-26 19:56:38.614712
1128,christentum_118_5_6,"SCHUBERT, Hans von. Geschichte der christlichen Kirche im Frühmittelalter. Ein Handbuch. Hildesheim Olms 1962. XXVIII, 808 SS. OLn. Sehr gut erhalten",high,f,,f,f,,2026-01-26 19:56:38.614712
1129,christentum_119_5_6,"SCHUMANN VON MANNSEGG, Ignaz. Über die Verfolgungen der ersten christlichen Kirche. Wien Geistinger 1821. 336 S. Originalpappband. Gutes Exemplar.",high,f,,f,f,,2026-01-26 19:56:38.614712
